id,amt,flow,inex,notes,ac1_id,ac2_id,trans_id
40000013845,50000.00,2,3,LoanRepay(cash) 181314  40000007691,10,12,40000013995
40000013846,500.00,2,1,CashDon 181314 40000007692,6,12,40000013996
40000013873,65000.00,2,3,CashWidth 40000001065,12,1,40000014028
40000013889,65000.00,2,3,cashPawned 190094,12,10,40000014045
40000013890,700.00,2,1,190094 cashAdminFee 40000007720,7,12,40000014046
40000013926,25000.00,2,3,cashPawned 190099,12,10,40000014090
40000013927,300.00,2,1,190099 cashAdminFee 40000007749,7,12,40000014091
40000013929,6000.00,2,3,LoanRepay(cash) 180827  40000007751,10,12,40000014094
40000013930,200.00,2,1,CashDon 180827 40000007752,6,12,40000014095
40000013966,50000.00,2,3,CashWidth 40000001075,12,1,40000014136
40000014053,32000.00,2,3,LoanRepay(cash) 180760  40000007835,10,12,40000014236
40000014054,500.00,2,1,CashDon 180760 40000007836,6,12,40000014237
40000014057,16000.00,2,3,cashPawned 190126,12,10,40000014240
40000014058,200.00,2,1,190126 cashAdminFee 40000007839,7,12,40000014241
40000014085,50000.00,2,3,LoanRepay(cash) 181341  40000007856,10,12,40000014271
40000014086,500.00,2,1,CashDon 181341 40000007857,6,12,40000014272
40000014112,10000.00,2,3,cashPawned 190138,12,10,40000014304
40000014113,100.00,2,1,190138 cashAdminFee 40000007878,7,12,40000014305
40000014135,55000.00,2,3,cashPawned 190142,12,10,40000014329
40000014136,600.00,2,1,190142 cashAdminFee 40000007897,7,12,40000014330
40000014155,8000.00,2,3,cashPawned 190146,12,10,40000014352
40000014156,100.00,2,1,190146 cashAdminFee 40000007913,7,12,40000014353
40000014174,29000.00,2,3,cashPawned 190151,12,10,40000014374
40000014175,300.00,2,1,190151 cashAdminFee 40000007925,7,12,40000014375
40000014195,48000.00,2,3,cashPawned 190159,12,10,40000014397
40000014196,500.00,2,1,190159 cashAdminFee 40000007937,7,12,40000014398
40000014197,1000.00,2,3,CashShareSales 40000007938,4,12,40000014399
40000014198,40000.00,2,3,LoanRepay(cash) 180222  40000007939,10,12,40000014401
40000014199,1500.00,2,1,CashDon 180222 40000007940,6,12,40000014402
40000014200,50000.00,2,3,LoanRepay(cash) 180839  40000007941,10,12,40000014404
40000014201,1000.00,2,1,CashDon 180839 40000007942,6,12,40000014405
40000014202,50000.00,2,3,cashPawned 190160,12,10,40000014406
40000014203,1000.00,2,1,190160 cashAdminFee 40000007943,7,12,40000014407
40000014204,1000.00,2,3,revoking trans,12,7,40000014408
40000014205,500.00,2,1,190160 CashAdminFee 40000007944,7,12,40000014409
40000014208,30000.00,2,3,cashPawned 190162,12,10,40000014412
40000014209,300.00,2,1,190162 cashAdminFee 40000007946,7,12,40000014413
40000014219,1000.00,2,3,CashShareSales 40000007955,4,12,40000014423
40000014272,30000.00,2,3,cashPawned 190173,12,10,40000014484
40000014273,300.00,2,1,190173 cashAdminFee 40000007990,7,12,40000014485
40000014286,10000.00,2,3,cashPawned 190176,12,10,40000014500
40000014287,100.00,2,1,190176 cashAdminFee 40000008001,7,12,40000014501
40000014299,15000.00,2,3,cashPawned 190179,12,10,40000014514
40000014300,200.00,2,1,190179 cashAdminFee 40000008009,7,12,40000014515
40000014304,35000.00,2,3,LoanRepay(cash) 180524  40000008012,10,12,40000014520
40000014305,600.00,2,1,CashDon 180524 40000008013,6,12,40000014521
40000014331,1000.00,2,3,CashShareSales 40000008035,4,12,40000014552
40000014332,40000.00,2,3,cashPawned 190184,12,10,40000014553
40000014333,400.00,2,1,190184 cashAdminFee 40000008036,7,12,40000014554
40000014345,37000.00,2,3,cashPawned 190188,12,10,40000014566
40000014346,400.00,2,1,190188 cashAdminFee 40000008043,7,12,40000014567
40000014390,24000.00,2,3,cashPawned 190198,12,10,40000014620
40000014391,300.00,2,1,190198 cashAdminFee 40000008076,7,12,40000014621
40000014395,2000.00,2,3,CashWidth 40000001105,12,1,40000014625
40000014405,28000.00,2,3,LoanRepay(cash) 180846  40000008083,10,12,40000014636
40000014406,300.00,2,1,CashDon 180846 40000008084,6,12,40000014637
40000014407,8000.00,2,3,LoanRepay(cash) 180904  40000008085,10,12,40000014639
40000014408,200.00,2,1,CashDon 180904 40000008086,6,12,40000014640
40000014416,22000.00,2,3,Dep(cash)  40000008093,1,12,40000014649
40000014422,40000.00,2,3,LoanRepay(cash) 180812  40000008099,10,12,40000014657
40000014423,600.00,2,1,CashDon 180812 40000008100,6,12,40000014658
40000014424,1000.00,2,3,CashShareSales 40000008101,4,12,40000014659
40000014432,60000.00,2,3,cashPawned 190205,12,10,40000014667
40000014433,600.00,2,1,190205 cashAdminFee 40000008107,7,12,40000014668
40000014448,1000.00,2,3,CashShareSales 40000008119,4,12,40000014684
40000014449,20000.00,2,3,cashPawned 190209,12,10,40000014685
40000014450,200.00,2,1,190209 cashAdminFee 40000008120,7,12,40000014686
40000014474,8000.00,2,3,cashPawned 190215,12,10,40000014714
40000014475,100.00,2,1,190215 cashAdminFee 40000008138,7,12,40000014715
40000014480,70000.00,2,3,cashPawned 190217,12,10,40000014721
40000014481,700.00,2,1,190217 cashAdminFee 40000008142,7,12,40000014722
40000014505,30000.00,2,3,cashPawned 190224,12,10,40000014750
40000014506,300.00,2,1,190224 cashAdminFee 40000008159,7,12,40000014751
40000014514,1000.00,2,3,CashShareSales 40000008166,4,12,40000014760
40000014526,35000.00,2,3,LoanRepay(cash) 180526  40000008176,10,12,40000014776
40000014527,400.00,2,1,CashDon 180526 40000008177,6,12,40000014777
40000014532,40000.00,2,3,cashPawned 190229,12,10,40000014782
40000014533,400.00,2,1,190229 cashAdminFee 40000008179,7,12,40000014783
40000014534,30000.00,2,3,cashPawned 190230,12,10,40000014784
40000014535,300.00,2,1,190230 cashAdminFee 40000008180,7,12,40000014785
40000014565,400.00,2,3,revoking trans,12,6,40000014823
40000014566,500.00,2,1,CashDon 180526 40000008205,6,12,40000014824
40000014604,35000.00,2,3,cashPawned 190241,12,10,40000014869
40000014605,400.00,2,1,190241 cashAdminFee 40000008235,7,12,40000014870
40000014659,30000.00,2,3,LoanRepay(cash) 180866  40000008274,10,12,40000014933
40000014660,200.00,2,1,CashDon 180866 40000008275,6,12,40000014934
40000014661,28000.00,2,3,LoanRepay(cash) 180724  40000008276,10,12,40000014936
40000014662,1000.00,2,1,CashDon 180724 40000008277,6,12,40000014937
40000014681,18000.00,2,3,CashWidth 40000001121,12,1,40000014957
40000014702,1000.00,2,3,CashShareSales 40000008307,4,12,40000014983
40000014709,20000.00,2,3,cashPawned 190263,12,10,40000014990
40000014710,200.00,2,1,190263 cashAdminFee 40000008311,7,12,40000014991
40000014778,25000.00,2,3,cashPawned 190277,12,10,40000015074
40000014779,300.00,2,1,190277 cashAdminFee 40000008361,7,12,40000015075
40000014813,15000.00,2,3,Dep(cash)  40000008384,1,12,40000015113
40000014830,1000.00,2,3,CashShareSales 40000008395,4,12,40000015132
40000014831,60000.00,2,3,LoanRepay(cash) 180063  40000008396,10,12,40000015134
40000014832,4000.00,2,1,CashDon 180063 40000008397,6,12,40000015135
40000014833,1000.00,2,3,CashShareSales 40000008398,4,12,40000015136
40000014834,44000.00,2,3,LoanRepay(cash) 180064  40000008399,10,12,40000015138
40000014835,4000.00,2,1,CashDon 180064 40000008400,6,12,40000015139
40000014838,7000.00,2,3,LoanRepay(cash) 180787  40000008403,10,12,40000015143
40000014839,200.00,2,1,CashDon 180787 40000008404,6,12,40000015144
40000014840,20000.00,2,3,LoanRepay(cash) 181008  40000008405,10,12,40000015146
40000014841,300.00,2,1,CashDon 181008 40000008406,6,12,40000015147
40000014848,60000.00,2,3,cashPawned 190292,12,10,40000015155
40000014849,600.00,2,1,190292 cashAdminFee 40000008411,7,12,40000015156
40000014850,44000.00,2,3,cashPawned 190293,12,10,40000015157
40000014851,500.00,2,1,190293 cashAdminFee 40000008412,7,12,40000015158
40000014907,6000.00,2,3,CashWidth 40000001134,12,1,40000015223
40000014951,10000.00,2,3,cashPawned 190316,12,10,40000015271
40000014952,100.00,2,1,190316 cashAdminFee 40000008480,7,12,40000015272
40000014989,38000.00,2,3,LoanRepay(cash) 180774  40000008504,10,12,40000015313
40000014990,500.00,2,1,CashDon 180774 40000008505,6,12,40000015314
40000015000,20000.00,2,3,LoanRepay(cash) 180614  40000008513,10,12,40000015326
40000015001,300.00,2,1,CashDon 180614 40000008514,6,12,40000015327
40000015002,10000.00,2,3,LoanRepay(cash) 180637  40000008515,10,12,40000015329
40000015003,300.00,2,1,CashDon 180637 40000008516,6,12,40000015330
40000015004,10000.00,2,3,LoanRepay(cash) 180640  40000008517,10,12,40000015332
40000015005,300.00,2,1,CashDon 180640 40000008518,6,12,40000015333
40000015006,9000.00,2,3,LoanRepay(cash) 180691  40000008519,10,12,40000015335
40000015007,200.00,2,1,CashDon 180691 40000008520,6,12,40000015336
40000015008,9000.00,2,3,LoanRepay(cash) 180703  40000008521,10,12,40000015338
40000015009,200.00,2,1,CashDon 180703 40000008522,6,12,40000015339
40000015013,34000.00,2,3,cashPawned 190328,12,10,40000015343
40000015014,400.00,2,1,190328 cashAdminFee 40000008524,7,12,40000015344
40000015015,24000.00,2,3,cashPawned 190329,12,10,40000015345
40000015016,300.00,2,1,190329 cashAdminFee 40000008525,7,12,40000015346
40000015055,1000.00,2,3,CashShareSales 40000008553,4,12,40000015391
40000015059,16000.00,2,3,cashPawned 190338,12,10,40000015395
40000015060,200.00,2,1,190338 cashAdminFee 40000008556,7,12,40000015396
40000015061,12000.00,2,3,cashPawned 190339,12,10,40000015397
40000015062,200.00,2,1,190339 cashAdminFee 40000008557,7,12,40000015398
40000015098,34000.00,2,3,cashPawned 190350,12,10,40000015440
40000015099,400.00,2,1,190350 cashAdminFee 40000008582,7,12,40000015441
40000015149,15000.00,2,3,LoanRepay(cash) 180722  40000008621,10,12,40000015502
40000015150,500.00,2,1,CashDon 180722 40000008622,6,12,40000015503
40000015153,30000.00,2,3,LoanRepay(cash) 180567  40000008625,10,12,40000015507
40000015154,1000.00,2,1,CashDon 180567 40000008626,6,12,40000015508
40000015181,30000.00,2,3,CashWidth 40000001157,12,1,40000015537
40000015212,23000.00,2,3,cashPawned 190370,12,10,40000015570
40000015213,300.00,2,1,190370 cashAdminFee 40000008660,7,12,40000015571
40000015214,15000.00,2,3,cashPawned 190371,12,10,40000015572
40000015215,200.00,2,1,190371 cashAdminFee 40000008661,7,12,40000015573
40000015240,25000.00,2,3,cashPawned 190375,12,10,40000015604
40000015241,300.00,2,1,190375 cashAdminFee 40000008681,7,12,40000015605
40000015248,10000.00,2,3,cashPawned 190379,12,10,40000015612
40000015249,100.00,2,1,190379 cashAdminFee 40000008685,7,12,40000015613
40000015311,30000.00,2,3,cashPawned 190391,12,10,40000015681
40000015312,300.00,2,1,190391 cashAdminFee 40000008728,7,12,40000015682
40000015324,60000.00,2,3,LoanRepay(cash) 190292  40000008734,10,12,40000015695
40000015325,500.00,2,1,CashDon 190292 40000008735,6,12,40000015696
40000015326,44000.00,2,3,LoanRepay(cash) 190293  40000008736,10,12,40000015698
40000015327,500.00,2,1,CashDon 190293 40000008737,6,12,40000015699
40000015351,10000.00,2,3,LoanRepay(cash) 190379  40000008751,10,12,40000015727
40000015352,100.00,2,1,CashDon 190379 40000008752,6,12,40000015728
40000015365,20000.00,2,3,LoanRepay(cash) 180971  40000008763,10,12,40000015745
40000015366,500.00,2,1,CashDon 180971 40000008764,6,12,40000015746
40000015377,3000.00,2,3,CashWidth 40000001180,12,1,40000015758
40000015389,30000.00,2,3,cashPawned 190406,12,10,40000015773
40000015390,300.00,2,1,190406 cashAdminFee 40000008780,7,12,40000015774
40000015392,35000.00,2,3,LoanRepay(cash) 190241  40000008782,10,12,40000015777
40000015393,200.00,2,1,CashDon 190241 40000008783,6,12,40000015778
40000015397,25000.00,2,3,LoanRepay(cash) 181169  40000008786,10,12,40000015783
40000015398,300.00,2,1,CashDon 181169 40000008787,6,12,40000015784
40000015439,28000.00,2,3,LoanRepay(cash) 180875  40000008818,10,12,40000015830
40000015440,500.00,2,1,CashDon 180875 40000008819,6,12,40000015831
40000015441,30000.00,2,3,LoanRepay(cash) 190391  40000008820,10,12,40000015833
40000015442,200.00,2,1,CashDon 190391 40000008821,6,12,40000015834
40000015449,30000.00,2,3,LoanRepay(cash) 190406  40000008828,10,12,40000015844
40000015450,100.00,2,1,CashDon 190406 40000008829,6,12,40000015845
40000015451,28000.00,2,3,cashPawned 190415,12,10,40000015846
40000015452,300.00,2,1,190415 cashAdminFee 40000008830,7,12,40000015847
40000015463,27000.00,2,3,LoanRepay(cash) 180957  40000008836,10,12,40000015859
40000015464,500.00,2,1,CashDon 180957 40000008837,6,12,40000015860
40000015478,30000.00,2,3,LoanRepay(cash) 190173  40000008851,10,12,40000015881
40000015479,700.00,2,1,CashDon 190173 40000008852,6,12,40000015882
40000015495,30000.00,2,3,cashPawned 190424,12,10,40000015900
40000015496,300.00,2,1,190424 cashAdminFee 40000008864,7,12,40000015901
40000015512,1000.00,2,3,CashShareSales 40000008873,4,12,40000015917
40000015517,80000.00,2,3,cashPawned 190428,12,10,40000015924
40000015518,800.00,2,1,190428 cashAdminFee 40000008878,7,12,40000015925
40000015525,16000.00,2,3,LoanRepay(cash) 190126  40000008882,10,12,40000015933
40000015526,200.00,2,1,CashDon 190126 40000008883,6,12,40000015934
40000015527,25000.00,2,3,cashPawned 190432,12,10,40000015935
40000015528,300.00,2,1,190432 cashAdminFee 40000008884,7,12,40000015936
40000015529,28000.00,2,3,cashPawned 190433,12,10,40000015937
40000015530,300.00,2,1,190433 cashAdminFee 40000008885,7,12,40000015938
40000015534,10000.00,2,3,CashWidth 40000001189,12,1,40000015942
40000015542,32000.00,2,3,LoanRepay(cash) 180443  40000008891,10,12,40000015952
40000015543,1000.00,2,1,CashDon 180443 40000008892,6,12,40000015953
40000015544,4000.00,2,3,LoanRepay(cash) 180505  40000008893,10,12,40000015955
40000015545,500.00,2,1,CashDon 180505 40000008894,6,12,40000015956
40000015548,32000.00,2,3,LoanRepay(cash) 180571  40000008897,10,12,40000015961
40000015549,1000.00,2,1,CashDon 180571 40000008898,6,12,40000015962
40000015558,37000.00,2,3,LoanRepay(cash) 190188  40000008907,10,12,40000015975
40000015559,500.00,2,1,CashDon 190188 40000008908,6,12,40000015976
40000015570,60000.00,2,3,cashPawned 190437,12,10,40000015990
40000015571,600.00,2,1,190437 cashAdminFee 40000008918,7,12,40000015991
40000015595,1000.00,2,3,CashShareSales 40000008933,4,12,40000016020
40000015602,40000.00,2,3,cashPawned 190443,12,10,40000016028
40000015603,400.00,2,1,190443 cashAdminFee 40000008938,7,12,40000016029
40000015644,8000.00,2,3,cashPawned 190457,12,10,40000016071
40000015645,100.00,2,1,190457 cashAdminFee 40000008962,7,12,40000016072
40000015686,95000.00,2,3,CashWidth 40000001206,12,1,40000016119
40000015698,40000.00,2,3,cashPawned 190466,12,10,40000016132
40000015699,400.00,2,1,190466 cashAdminFee 40000009002,7,12,40000016133
40000015775,27000.00,2,3,Dep(cash)  40000009057,1,12,40000016226
40000015803,27000.00,2,3,CashWidth 40000001212,12,1,40000016256
40000015819,40000.00,2,3,cashPawned 190491,12,10,40000016277
40000015820,400.00,2,1,190491 cashAdminFee 40000009091,7,12,40000016278
40000015832,5000.00,2,3,CashWidth 40000001216,12,1,40000016292
40000015840,25000.00,2,3,LoanRepay(cash) 180699  40000009105,10,12,40000016302
40000015841,500.00,2,1,CashDon 180699 40000009106,6,12,40000016303
40000015875,60000.00,2,3,LoanRepay(cash) 190205  40000009136,10,12,40000016348
40000015876,500.00,2,1,CashDon 190205 40000009137,6,12,40000016349
40000015882,30000.00,2,3,LoanRepay(cash) 190424  40000009143,10,12,40000016357
40000015883,500.00,2,1,CashDon 190424 40000009144,6,12,40000016358
40000015922,25000.00,2,3,LoanRepay(cash) 190099  40000009170,10,12,40000016401
40000015923,200.00,2,1,CashDon 190099 40000009171,6,12,40000016402
40000015945,40000.00,2,3,cashPawned 190507,12,10,40000016429
40000015946,400.00,2,1,190507 cashAdminFee 40000009189,7,12,40000016430
40000015987,40000.00,2,3,LoanRepay(cash) 181171  40000009215,10,12,40000016480
40000015988,1000.00,2,1,CashDon 181171 40000009216,6,12,40000016481
40000016000,15000.00,2,3,CashWidth 40000001235,12,1,40000016496
40000016032,20000.00,2,3,cashPawned 190522,12,10,40000016532
40000016033,200.00,2,1,190522 cashAdminFee 40000009245,7,12,40000016533
40000016034,25000.00,2,3,cashPawned 190523,12,10,40000016534
40000016035,300.00,2,1,190523 cashAdminFee 40000009246,7,12,40000016535
40000016052,17000.00,2,3,LoanRepay(cash) 180663  40000009261,10,12,40000016558
40000016053,300.00,2,1,CashDon 180663 40000009262,6,12,40000016559
40000016054,7000.00,2,3,LoanRepay(cash) 180901  40000009263,10,12,40000016561
40000016055,300.00,2,1,CashDon 180901 40000009264,6,12,40000016562
40000016056,40000.00,2,3,LoanRepay(cash) 180945  40000009265,10,12,40000016564
40000016057,400.00,2,1,CashDon 180945 40000009266,6,12,40000016565
40000016058,20000.00,2,3,LoanRepay(cash) 180985  40000009267,10,12,40000016567
40000016059,300.00,2,1,CashDon 180985 40000009268,6,12,40000016568
40000016060,8000.00,2,3,LoanRepay(cash) 181086  40000009269,10,12,40000016570
40000016061,300.00,2,1,CashDon 181086 40000009270,6,12,40000016571
40000016084,34000.00,2,3,cashPawned 190527,12,10,40000016602
40000016085,400.00,2,1,190527 cashAdminFee 40000009291,7,12,40000016603
40000016133,50000.00,2,3,Dep(cash)  40000009321,1,12,40000016656
40000016182,50000.00,2,3,Dep(cash)  40000009359,1,12,40000016714
40000016201,65000.00,2,3,LoanRepay(cash) 190094  40000009372,10,12,40000016738
40000016202,700.00,2,1,CashDon 190094 40000009373,6,12,40000016739
40000016214,5000.00,2,3,CashWidth 40000001253,12,1,40000016752
40000016215,100000.00,2,3,CashWidth 40000001254,12,1,40000016753
40000016235,700.00,2,3,revoking trans,12,6,40000016775
40000016236,500.00,2,1,CashDon 190094 40000009394,6,12,40000016776
40000016269,210000.00,2,3,Dep(cash)  40000009417,1,12,40000016813
40000016270,10000.00,2,3,Dep(cash)  40000009418,1,12,40000016814
40000016353,60000.00,2,3,Dep(cash)  40000009480,1,12,40000016916
40000016396,45000.00,2,3,LoanRepay(cash) 181062  40000009514,10,12,40000016969
40000016397,500.00,2,1,CashDon 181062 40000009515,6,12,40000016970
40000016400,40000.00,2,3,LoanRepay(cash) 181108  40000009518,10,12,40000016975
40000016401,500.00,2,1,CashDon 181108 40000009519,6,12,40000016976
40000016470,29000.00,2,3,LoanRepay(cash) 190151  40000009567,10,12,40000017057
40000016471,500.00,2,1,CashDon 190151 40000009568,6,12,40000017058
40000016489,15000.00,2,3,LoanRepay(cash) 190027  40000009582,10,12,40000017079
40000016490,200.00,2,1,CashDon 190027 40000009583,6,12,40000017080
40000016504,25000.00,2,3,Dep(cash)  40000009591,1,12,40000017095
40000016560,20000.00,2,3,cashPawned 190625,12,10,40000017165
40000016561,200.00,2,1,190625 cashAdminFee 40000009636,7,12,40000017166
40000016566,15000.00,2,3,LoanRepay(cash) 190371  40000009639,10,12,40000017172
40000016567,500.00,2,1,CashDon 190371 40000009640,6,12,40000017173
40000016589,80000.00,2,3,Dep(cash)  40000009660,1,12,40000017201
40000016590,23000.00,2,3,LoanRepay(cash) 190370  40000009661,10,12,40000017203
40000016591,200.00,2,1,CashDon 190370 40000009662,6,12,40000017204
40000016627,17000.00,2,3,cashPawned 190638,12,10,40000017243
40000016628,200.00,2,1,190638 cashAdminFee 40000009684,7,12,40000017244
40000016716,50000.00,2,3,LoanRepay(cash) 181263  40000009753,10,12,40000017347
40000016717,300.00,2,1,CashDon 181263 40000009754,6,12,40000017348
40000016718,10000.00,2,3,LoanRepay(cash) 190176  40000009755,10,12,40000017350
40000016719,100.00,2,1,CashDon 190176 40000009756,6,12,40000017351
40000016720,16000.00,2,3,LoanRepay(cash) 190338  40000009757,10,12,40000017353
40000016721,100.00,2,1,CashDon 190338 40000009758,6,12,40000017354
40000016771,50000.00,2,3,CashWidth 40000001286,12,1,40000017408
